"date","nform","inflow","key","value"
2017-05-08,"no2",0.27,"p5",0.161
2017-05-10,"no2",0.389,"p5",0.281
2017-05-12,"no2",0.384,"p5",0.315
2017-05-15,"no2",0.262,"p5",0.236
2017-05-17,"no2",0.372,"p5",0.291
2017-05-29,"no2",0.348,"p5",0.234
2017-05-31,"no2",0.432,"p5",0.274
2017-06-02,"no2",0.402,"p5",0.249
2017-06-05,"no2",0.352,"p5",0.253
2017-06-07,"no2",0.451,"p5",0.127
2017-06-09,"no2",0.489,"p5",0.401
2017-06-12,"no2",0.388,"p5",0.317
2017-06-14,"no2",0.423,"p5",0.291
2017-06-16,"no2",0.321,"p5",0.287
2017-06-19,"no2",0.299,"p5",0.256
2017-06-21,"no2",0.43,"p5",0.255
2017-06-23,"no2",0.483,"p5",0.336
2017-06-26,"no2",0.458,"p5",0.294
2017-06-28,"no2",0.408,"p5",0.31
2017-06-30,"no2",0.449,"p5",0.349
2017-07-03,"no2",0.359,"p5",0.299
2017-07-05,"no2",0.596,"p5",0.433
2017-07-07,"no2",0.468,"p5",0.273
2017-07-10,"no2",0.372,"p5",0.34
2017-07-12,"no2",0.608,"p5",0.336
2017-07-14,"no2",0.529,"p5",0.324
2017-07-18,"no2",0.601,"p5",0.309
2017-07-21,"no2",0.655,"p5",0.584
2017-07-24,"no2",0.472,"p5",0.357
2017-07-26,"no2",0.732,"p5",0.483
2017-07-28,"no2",0.531,"p5",0.378
2017-07-30,"no2",0.382,"p5",0.222
2017-08-02,"no2",0.609,"p5",0.386
2017-08-07,"no2",0.251,"p5",0.164
2017-08-09,"no2",0.302,"p5",0.205
2017-08-14,"no2",0.221,"p5",0.119
2017-08-16,"no2",0.246,"p5",0.188
2017-08-18,"no2",0.253,"p5",0.158
2017-08-21,"no2",0.207,"p5",0.13
2017-08-23,"no2",0.251,"p5",0.151
2017-08-25,"no2",0.251,"p5",0.146
2017-08-28,"no2",0.339,"p5",0.229
2017-08-30,"no2",0.203,"p5",0.137
2017-09-01,"no2",0.22,"p5",0.151
2017-09-04,"no2",0.247,"p5",0.169
2017-09-06,"no2",0.266,"p5",0.18
2016-04-13,"no3n",16.6,"p5",16.3
2016-04-14,"no3n",10,"p5",10.9
2016-04-15,"no3n",13.5,"p5",13.3
2016-04-18,"no3n",60.9,"p5",77.73
2016-04-19,"no3n",16.4,"p5",16
2016-04-22,"no3n",11.9,"p5",11.7
2016-04-25,"no3n",16.4,"p5",13.7
2016-04-26,"no3n",18,"p5",20.8
2016-04-27,"no3n",18,"p5",17
2016-04-28,"no3n",27.3,"p5",20.4
2016-04-29,"no3n",29.8,"p5",29.9
2016-05-02,"no3n",28.8,"p5",27.7
2016-05-04,"no3n",8.59,"p5",8.03
2016-05-05,"no3n",7.58,"p5",7.81
2016-05-06,"no3n",11.3,"p5",11.3
2016-05-09,"no3n",16.8,"p5",14.6
2016-05-10,"no3n",15.3,"p5",16.2
2016-05-11,"no3n",16.4,"p5",17
2016-05-12,"no3n",18.3,"p5",20.1
2016-05-13,"no3n",15,"p5",13.2
2016-05-16,"no3n",12.3,"p5",19.5
2016-05-17,"no3n",15.7,"p5",13
2016-05-18,"no3n",6.66,"p5",9.5
2016-05-19,"no3n",21.4,"p5",20.6
2016-05-23,"no3n",26.7,"p5",25.9
2016-05-24,"no3n",22.9,"p5",25.7
2016-05-25,"no3n",28.3,"p5",29
2016-05-27,"no3n",31,"p5",32.7
2016-05-30,"no3n",40.7,"p5",34.5
2016-05-31,"no3n",22.4,"p5",19.7
2016-06-01,"no3n",39.2,"p5",38.3
2016-06-02,"no3n",23.8,"p5",29.8
2016-06-03,"no3n",21.6,"p5",24.2
2016-06-07,"no3n",21.5,"p5",21.7
2016-06-08,"no3n",22.1,"p5",22.2
2016-06-09,"no3n",22.8,"p5",22.8
2016-06-10,"no3n",23.7,"p5",27.8
2016-06-13,"no3n",28,"p5",29.5
2016-06-14,"no3n",26.1,"p5",26.9
2016-06-15,"no3n",30.2,"p5",26.3
2016-06-16,"no3n",28.1,"p5",31.3
2016-06-17,"no3n",34.6,"p5",32.2
2016-06-20,"no3n",36.2,"p5",45.5
2016-06-21,"no3n",38.5,"p5",41.2
2016-07-01,"no3n",43,"p5",47.6
2016-07-11,"no3n",33.8,"p5",39.2
2016-07-20,"no3n",43.1,"p5",47.2
2016-08-09,"no3n",36.4,"p5",40.5
2016-08-30,"no3n",54.9,"p5",57.3
2016-08-31,"no3n",43.9,"p5",52
2016-09-01,"no3n",50.1,"p5",56.3
2016-09-02,"no3n",46.9,"p5",49.7
2016-09-16,"no3n",51.8,"p5",54.9
2016-09-19,"no3n",52.4,"p5",52.9
2016-09-20,"no3n",32.7,"p5",51.2
2016-09-22,"no3n",59.2,"p5",50.7
2016-09-23,"no3n",53.2,"p5",28.9
2016-09-26,"no3n",59.5,"p5",63.2
2016-09-27,"no3n",61.3,"p5",66.1
2016-09-29,"no3n",61.1,"p5",59.1
2016-09-30,"no3n",67.3,"p5",71.4
2016-10-03,"no3n",60,"p5",62.9
2016-10-05,"no3n",62.3,"p5",63.3
2016-10-07,"no3n",79,"p5",86.2
2016-10-10,"no3n",90.3,"p5",88.6
2016-10-12,"no3n",110,"p5",104
2016-10-14,"no3n",75.1,"p5",81.6
2016-10-17,"no3n",66.2,"p5",78.6
2016-10-19,"no3n",66.3,"p5",70.2
2016-10-24,"no3n",58.4,"p5",65.7
2016-10-26,"no3n",60.7,"p5",63.5
2016-10-28,"no3n",63.6,"p5",70
2016-10-31,"no3n",56.8,"p5",63
2016-11-02,"no3n",54.1,"p5",58.1
2016-11-04,"no3n",57.6,"p5",55.1
2016-11-07,"no3n",69.4,"p5",60.9
2016-11-14,"no3n",78.2,"p5",78.7
2016-11-18,"no3n",79.9,"p5",76.8
2016-11-21,"no3n",76.1,"p5",77.4
2016-11-26,"no3n",54.7,"p5",44.7
2016-11-28,"no3n",50.1,"p5",44.6
2016-12-02,"no3n",29.9,"p5",32.5
2016-12-05,"no3n",31.3,"p5",35.2
2016-12-08,"no3n",35.7,"p5",36.2
2016-12-13,"no3n",26.2,"p5",25.9
2016-12-16,"no3n",41.4,"p5",42.6
2016-12-21,"no3n",37.3,"p5",49
2016-12-29,"no3n",37.5,"p5",36.6
2017-01-02,"no3n",44.2,"p5",44.9
2017-01-05,"no3n",56.5,"p5",56.1
2017-01-10,"no3n",41.6,"p5",38.3
2017-01-16,"no3n",37.9,"p5",34.2
2017-01-18,"no3n",41.2,"p5",45.3
2017-01-20,"no3n",55.2,"p5",55.8
2017-01-23,"no3n",52.8,"p5",55.7
2017-01-25,"no3n",43.9,"p5",31.8
2017-02-01,"no3n",35.7,"p5",35.3
2017-02-03,"no3n",40.9,"p5",45.2
2017-02-06,"no3n",49.5,"p5",40.6
2017-02-08,"no3n",45.4,"p5",32.2
2017-02-10,"no3n",43,"p5",44.6
2017-02-13,"no3n",45.3,"p5",49.3
2017-02-15,"no3n",49.9,"p5",51.5
2017-02-21,"no3n",43.4,"p5",44.5
2017-02-24,"no3n",31.7,"p5",35.2
2017-02-27,"no3n",41.9,"p5",37
2017-03-01,"no3n",40.2,"p5",40.8
2017-03-03,"no3n",38.8,"p5",46.5
2017-03-06,"no3n",53.2,"p5",52.1
2017-03-10,"no3n",49,"p5",55.4
2017-03-13,"no3n",45.9,"p5",51.6
2017-03-15,"no3n",49.4,"p5",51.8
2017-03-17,"no3n",48.1,"p5",57
2017-03-20,"no3n",48.2,"p5",53.3
2017-03-22,"no3n",53.8,"p5",53.3
2017-03-24,"no3n",65.5,"p5",56.4
2017-03-27,"no3n",56.7,"p5",64.8
2017-03-29,"no3n",74.7,"p5",66.7
2017-03-31,"no3n",55.7,"p5",65
2017-04-03,"no3n",55.7,"p5",59
2017-04-05,"no3n",54.2,"p5",76.1
2017-04-07,"no3n",62.6,"p5",70.2
2017-04-24,"no3n",38.9,"p5",40.5
2017-04-26,"no3n",39.6,"p5",43.3
2017-04-28,"no3n",41.5,"p5",44.4
2017-05-02,"no3n",45.3,"p5",44.4
2017-05-05,"no3n",39.8,"p5",19.2
2017-05-08,"no3n",37.5,"p5",30.4
2017-05-10,"no3n",39.1,"p5",39.8
2017-05-12,"no3n",43,"p5",44.3
2017-05-15,"no3n",41.6,"p5",41.2
2017-05-17,"no3n",37,"p5",42.7
2017-05-29,"no3n",38.2,"p5",38.8
2017-05-31,"no3n",41.5,"p5",42.1
2017-06-02,"no3n",33.9,"p5",37
2017-06-05,"no3n",55.3,"p5",45.9
2017-06-07,"no3n",54.4,"p5",47.5
2017-06-09,"no3n",49,"p5",54
2017-06-12,"no3n",52.1,"p5",55.2
2017-06-14,"no3n",53.2,"p5",47.3
2017-06-16,"no3n",50.7,"p5",52.6
2017-06-19,"no3n",55.6,"p5",65.4
2017-06-21,"no3n",59,"p5",58.5
2017-06-23,"no3n",58.7,"p5",58.2
2017-06-26,"no3n",61.2,"p5",66.4
2017-06-28,"no3n",58.8,"p5",64.7
2017-06-30,"no3n",64.1,"p5",60.9
2017-07-03,"no3n",68.5,"p5",67
2017-07-05,"no3n",60.5,"p5",69.5
2017-07-07,"no3n",64.3,"p5",64.5
2017-07-10,"no3n",56.1,"p5",51.1
2017-07-12,"no3n",60.3,"p5",59.4
2017-07-14,"no3n",59,"p5",58
2017-07-18,"no3n",62.1,"p5",60.1
2017-07-21,"no3n",59.6,"p5",65.2
2017-07-24,"no3n",58.8,"p5",49.6
2017-07-26,"no3n",62.4,"p5",63.6
2017-07-28,"no3n",52.6,"p5",56
2017-07-30,"no3n",15,"p5",17.6
2017-08-02,"no3n",18.6,"p5",18.1
2017-08-07,"no3n",13.9,"p5",15.1
2017-08-09,"no3n",23.1,"p5",22.4
2017-08-14,"no3n",11.2,"p5",12.1
2017-08-16,"no3n",10.5,"p5",10.9
2017-08-18,"no3n",20.3,"p5",21.1
2017-08-21,"no3n",12.1,"p5",8.21
2017-08-23,"no3n",12.7,"p5",12.2
2017-08-25,"no3n",10.3,"p5",8.43
2017-08-28,"no3n",18.6,"p5",19.5
2017-08-30,"no3n",11.8,"p5",15.1
2017-09-01,"no3n",10.9,"p5",21.3
2017-09-04,"no3n",24.6,"p5",25.9
2017-09-06,"no3n",29.5,"p5",29.1
2016-04-13,"no3",73.6,"p5",72.2
2016-04-14,"no3",44.3,"p5",48
2016-04-15,"no3",61.2,"p5",58.8
2016-04-18,"no3",269,"p5",324
2016-04-19,"no3",72.7,"p5",70.9
2016-04-22,"no3",52.5,"p5",51.9
2016-04-25,"no3",72.6,"p5",60.5
2016-04-26,"no3",79.5,"p5",92
2016-04-27,"no3",79.8,"p5",75.3
2016-04-28,"no3",121,"p5",90.2
2016-04-29,"no3",132,"p5",133
2016-05-02,"no3",128,"p5",123
2016-05-04,"no3",38,"p5",35.5
2016-05-05,"no3",33.6,"p5",34.6
2016-05-06,"no3",50,"p5",49.9
2016-05-09,"no3",74.3,"p5",64.8
2016-05-10,"no3",67.9,"p5",71.9
2016-05-11,"no3",72.7,"p5",75.1
2016-05-12,"no3",81,"p5",88.9
2016-05-13,"no3",66.3,"p5",58.6
2016-05-16,"no3",54.4,"p5",86.3
2016-05-17,"no3",69.4,"p5",57.7
2016-05-18,"no3",29.5,"p5",42.1
2016-05-19,"no3",94.9,"p5",91.2
2016-05-23,"no3",118,"p5",115
2016-05-24,"no3",102,"p5",114
2016-05-25,"no3",125,"p5",128
2016-05-27,"no3",137,"p5",143
2016-05-30,"no3",180,"p5",153
2016-05-31,"no3",99,"p5",87.1
2016-06-01,"no3",173,"p5",170
2016-06-02,"no3",105,"p5",132
2016-06-03,"no3",95.6,"p5",107
2016-06-07,"no3",95,"p5",96.2
2016-06-08,"no3",97.6,"p5",98.5
2016-06-09,"no3",101,"p5",101
2016-06-10,"no3",105,"p5",123
2016-06-13,"no3",124,"p5",132
2016-06-14,"no3",116,"p5",119
2016-06-15,"no3",134,"p5",128
2016-06-16,"no3",124,"p5",139
2016-06-17,"no3",153,"p5",145
2016-06-20,"no3",160,"p5",202
2016-06-21,"no3",170,"p5",183
2016-07-01,"no3",190,"p5",211
2016-07-11,"no3",149,"p5",174
2016-07-20,"no3",190,"p5",209
2016-08-09,"no3",161,"p5",179
2016-08-30,"no3",243,"p5",253
2016-08-31,"no3",194,"p5",230
2016-09-01,"no3",222,"p5",249
2016-09-02,"no3",208,"p5",220
2016-09-16,"no3",229,"p5",243
2016-09-19,"no3",232,"p5",234
2016-09-20,"no3",145,"p5",227
2016-09-22,"no3",262,"p5",225
2016-09-23,"no3",236,"p5",128
2016-09-26,"no3",263,"p5",280
2016-09-27,"no3",271,"p5",293
2016-09-29,"no3",270,"p5",262
2016-09-30,"no3",298,"p5",316
2016-10-03,"no3",266,"p5",279
2016-10-05,"no3",281,"p5",280
2016-10-07,"no3",350,"p5",381
2016-10-10,"no3",400,"p5",392
2016-10-12,"no3",486,"p5",461
2016-10-14,"no3",332,"p5",361
2016-10-17,"no3",293,"p5",348
2016-10-19,"no3",294,"p5",311
2016-10-24,"no3",259,"p5",291
2016-10-26,"no3",269,"p5",281
2016-10-28,"no3",282,"p5",310
2016-10-31,"no3",251,"p5",279
2016-11-02,"no3",239,"p5",257
2016-11-04,"no3",255,"p5",244
2016-11-07,"no3",307,"p5",270
2016-11-14,"no3",346,"p5",348
2016-11-18,"no3",354,"p5",340
2016-11-21,"no3",337,"p5",343
2016-11-26,"no3",242,"p5",198
2016-11-28,"no3",222,"p5",197
2016-12-02,"no3",132,"p5",144
2016-12-05,"no3",139,"p5",156
2016-12-08,"no3",150,"p5",165
2016-12-13,"no3",116,"p5",115
2016-12-16,"no3",183,"p5",189
2016-12-21,"no3",165,"p5",217
2016-12-29,"no3",166,"p5",162
2017-01-02,"no3",196,"p5",199
2017-01-05,"no3",250,"p5",249
2017-01-10,"no3",184,"p5",170
2017-01-16,"no3",168,"p5",152
2017-01-18,"no3",182,"p5",200
2017-01-20,"no3",244,"p5",247
2017-01-23,"no3",234,"p5",246
2017-01-25,"no3",194,"p5",141
2017-02-01,"no3",158,"p5",156
2017-02-03,"no3",181,"p5",200
2017-02-06,"no3",219,"p5",180
2017-02-08,"no3",201,"p5",143
2017-02-10,"no3",190,"p5",197
2017-02-13,"no3",201,"p5",218
2017-02-15,"no3",221,"p5",226
2017-02-21,"no3",192,"p5",197
2017-02-24,"no3",140,"p5",156
2017-02-27,"no3",185,"p5",164
2017-03-01,"no3",178,"p5",181
2017-03-03,"no3",172,"p5",206
2017-03-06,"no3",235,"p5",231
2017-03-10,"no3",217,"p5",245
2017-03-13,"no3",203,"p5",229
2017-03-15,"no3",219,"p5",229
2017-03-17,"no3",213,"p5",253
2017-03-20,"no3",213,"p5",236
2017-03-22,"no3",238,"p5",236
2017-03-24,"no3",290,"p5",250
2017-03-27,"no3",251,"p5",287
2017-03-29,"no3",331,"p5",295
2017-03-31,"no3",246,"p5",288
2017-04-03,"no3",246,"p5",261
2017-04-05,"no3",241,"p5",337
2017-04-07,"no3",277,"p5",311
2017-04-24,"no3",172,"p5",179
2017-04-26,"no3",175,"p5",191
2017-04-28,"no3",184,"p5",197
2017-05-02,"no3",201,"p5",197
2017-05-05,"no3",176,"p5",84.8
2017-05-08,"no3",166,"p5",135
2017-05-10,"no3",173,"p5",176
2017-05-12,"no3",190,"p5",196
2017-05-15,"no3",184,"p5",182
2017-05-17,"no3",164,"p5",189
2017-05-29,"no3",169,"p5",172
2017-05-31,"no3",184,"p5",187
2017-06-02,"no3",150,"p5",164
2017-06-05,"no3",245,"p5",203
2017-06-07,"no3",241,"p5",210
2017-06-09,"no3",217,"p5",239
2017-06-12,"no3",230,"p5",244
2017-06-14,"no3",235,"p5",209
2017-06-16,"no3",224,"p5",233
2017-06-19,"no3",246,"p5",290
2017-06-21,"no3",261,"p5",259
2017-06-23,"no3",260,"p5",258
2017-06-26,"no3",271,"p5",294
2017-06-28,"no3",260,"p5",287
2017-06-30,"no3",284,"p5",270
2017-07-03,"no3",303,"p5",297
2017-07-05,"no3",268,"p5",308
2017-07-07,"no3",285,"p5",285
2017-07-10,"no3",249,"p5",226
2017-07-12,"no3",267,"p5",263
2017-07-14,"no3",261,"p5",257
2017-07-18,"no3",275,"p5",266
2017-07-21,"no3",264,"p5",289
2017-07-24,"no3",260,"p5",219
2017-07-26,"no3",276,"p5",282
2017-07-28,"no3",233,"p5",248
2017-07-30,"no3",66.3,"p5",78.2
2017-08-02,"no3",82.5,"p5",79.9
2017-08-07,"no3",61.5,"p5",67
2017-08-09,"no3",102,"p5",99.3
2017-08-14,"no3",49.5,"p5",53.6
2017-08-16,"no3",46.3,"p5",48.4
2017-08-18,"no3",89.7,"p5",93.3
2017-08-21,"no3",53.8,"p5",36.4
2017-08-23,"no3",56.4,"p5",53.9
2017-08-25,"no3",45.6,"p5",37.3
2017-08-28,"no3",82.1,"p5",86.5
2017-08-30,"no3",52.2,"p5",66.2
2017-09-01,"no3",48.2,"p5",94.5
2017-09-04,"no3",109,"p5",115
2017-09-06,"no3",130,"p5",129
2016-04-13,"temp",15.5,"p5",15.5
2016-04-14,"temp",15.3,"p5",15.1
2016-04-15,"temp",15.5,"p5",14.9
2016-04-18,"temp",15,"p5",15
2016-04-19,"temp",14.2,"p5",14.3
2016-04-20,"temp",13.8,"p5",13.9
2016-04-21,"temp",13.9,"p5",14
2016-04-22,"temp",15,"p5",15
2016-04-25,"temp",15,"p5",15
2016-04-26,"temp",14.1,"p5",14.1
2016-04-27,"temp",14.3,"p5",14.4
2016-04-28,"temp",13.7,"p5",13.8
2016-04-29,"temp",14.4,"p5",14.1
2016-05-02,"temp",14.3,"p5",14.4
2016-05-04,"temp",13.5,"p5",13.9
2016-05-05,"temp",14.2,"p5",14.2
2016-05-06,"temp",15.2,"p5",15.4
2016-05-09,"temp",18.4,"p5",18.5
2016-05-10,"temp",18.6,"p5",18.7
2016-05-11,"temp",19.2,"p5",19.4
2016-05-12,"temp",17.6,"p5",17.7
2016-05-13,"temp",17.2,"p5",17.4
2016-05-16,"temp",16.1,"p5",16.2
2016-05-17,"temp",15.2,"p5",15.2
2016-05-18,"temp",15.2,"p5",15.4
2016-05-19,"temp",15.1,"p5",15.3
2016-05-23,"temp",17.2,"p5",17.2
2016-05-24,"temp",19.4,"p5",19.6
2016-05-25,"temp",18.7,"p5",19.1
2016-05-27,"temp",20,"p5",20.4
2016-05-30,"temp",17.8,"p5",18.2
2016-05-31,"temp",19.6,"p5",19.9
2016-06-01,"temp",19.5,"p5",20
2016-06-02,"temp",17.3,"p5",17.7
2016-06-03,"temp",17.5,"p5",17.8
2016-06-07,"temp",18.9,"p5",19.2
2016-06-08,"temp",16.9,"p5",17.2
2016-06-09,"temp",17.3,"p5",17.4
2016-06-10,"temp",16.8,"p5",16.9
2016-06-13,"temp",16.6,"p5",16.9
2016-06-14,"temp",16.3,"p5",16.4
2016-06-15,"temp",15.5,"p5",15.8
2016-06-16,"temp",15.7,"p5",16.1
2016-06-17,"temp",16.5,"p5",16.8
2016-06-20,"temp",17.5,"p5",17.9
2016-06-21,"temp",17.5,"p5",18.3
2016-07-01,"temp",17.7,"p5",18.1
2016-07-11,"temp",20.5,"p5",21.5
2016-07-20,"temp",17.7,"p5",18.2
2016-08-03,"temp",18.8,"p5",19
2016-08-09,"temp",19,"p5",19.2
2016-08-30,"temp",17.4,"p5",17.9
2016-08-31,"temp",17.1,"p5",17.5
2016-09-01,"temp",17.3,"p5",17.9
2016-09-02,"temp",17.2,"p5",17.8
2016-09-16,"temp",18.7,"p5",19
2016-09-19,"temp",18.2,"p5",18.6
2016-09-20,"temp",18.8,"p5",19
2016-09-22,"temp",18.7,"p5",19
2016-09-23,"temp",18.6,"p5",18.9
2016-09-26,"temp",18.4,"p5",18.7
2016-09-27,"temp",18.3,"p5",18.6
2016-09-28,"temp",18.3,"p5",18.6
2016-09-29,"temp",18.8,"p5",19
2016-09-30,"temp",19.3,"p5",19.5
2016-10-03,"temp",19.3,"p5",19.6
2016-10-05,"temp",18.9,"p5",19.1
2016-10-06,"temp",19,"p5",19.2
2016-10-07,"temp",19.2,"p5",19.4
2016-10-10,"temp",19,"p5",19.2
2016-10-12,"temp",19.1,"p5",19.3
2016-10-14,"temp",18.7,"p5",18.9
2016-10-17,"temp",18.6,"p5",18.8
2016-10-19,"temp",18.6,"p5",18.7
2016-10-24,"temp",16.4,"p5",16.7
2016-10-26,"temp",16.6,"p5",16.8
2016-10-28,"temp",15.9,"p5",16.1
2016-10-31,"temp",15.4,"p5",15.5
2016-11-02,"temp",14.6,"p5",14.8
2016-11-04,"temp",14.7,"p5",14.8
2016-11-07,"temp",14.7,"p5",14.9
2016-11-14,"temp",15.1,"p5",15.1
2016-11-18,"temp",15.3,"p5",15.4
2016-11-21,"temp",15.3,"p5",15.4
2016-11-24,"temp",15.3,"p5",15.4
2016-11-25,"temp",15.1,"p5",15.2
2016-11-26,"temp",15.1,"p5",15.4
2016-11-28,"temp",15,"p5",15.2
2016-12-02,"temp",15.1,"p5",15.2
2016-12-05,"temp",15.1,"p5",15.3
2016-12-08,"temp",15,"p5",15.2
2016-12-13,"temp",14.9,"p5",15
2016-12-16,"temp",14.5,"p5",14.5
2016-12-21,"temp",14.5,"p5",14.5
2016-12-29,"temp",14.5,"p5",14.5
2017-01-02,"temp",15,"p5",15.3
2017-01-05,"temp",14.8,"p5",14.9
2017-01-10,"temp",14,"p5",14.3
2017-01-16,"temp",14.7,"p5",14.9
2017-01-18,"temp",14.5,"p5",14.7
2017-01-20,"temp",14.7,"p5",14.7
2017-01-23,"temp",14.7,"p5",14.7
2017-01-25,"temp",14.7,"p5",14.7
2017-02-01,"temp",14.6,"p5",14.8
2017-02-03,"temp",14.6,"p5",14.8
2017-02-06,"temp",14.5,"p5",14.7
2017-02-08,"temp",14.5,"p5",14.5
2017-02-10,"temp",14.5,"p5",14.5
2017-02-13,"temp",14.2,"p5",14.4
2017-02-15,"temp",14.3,"p5",14.5
2017-02-21,"temp",14.7,"p5",15.1
2017-02-24,"temp",14.9,"p5",15.1
2017-02-27,"temp",14.9,"p5",15.1
2017-03-01,"temp",15,"p5",15.2
2017-03-03,"temp",14.9,"p5",15.1
2017-03-06,"temp",15,"p5",15.3
2017-03-10,"temp",14.9,"p5",15.2
2017-03-13,"temp",14.8,"p5",15.2
2017-03-15,"temp",15.1,"p5",15.5
2017-03-17,"temp",15.1,"p5",15.5
2017-03-20,"temp",14.9,"p5",15.3
2017-03-22,"temp",15.8,"p5",16.1
2017-03-24,"temp",15.3,"p5",15.5
2017-03-27,"temp",15.2,"p5",15.4
2017-03-29,"temp",15.9,"p5",16.2
2017-03-31,"temp",15.6,"p5",16
2017-04-03,"temp",17,"p5",17.4
2017-04-05,"temp",16.8,"p5",17.1
2017-04-07,"temp",16.5,"p5",16.8
2017-04-24,"temp",14.8,"p5",15.1
2017-04-26,"temp",14.6,"p5",14.9
2017-04-28,"temp",14.8,"p5",15.1
2017-05-02,"temp",15.1,"p5",15.4
2017-05-05,"temp",15.5,"p5",15.5
2017-05-08,"temp",15.5,"p5",15.5
2017-05-10,"temp",15.8,"p5",16
2017-05-12,"temp",15.3,"p5",15.7
2017-05-15,"temp",17.3,"p5",17.7
2017-05-17,"temp",18,"p5",18.3
2017-05-29,"temp",18.3,"p5",18.7
2017-05-31,"temp",18.8,"p5",18.8
2017-06-02,"temp",18.3,"p5",18.3
2017-06-05,"temp",18.1,"p5",18.5
2017-06-07,"temp",18.3,"p5",18.6
2017-06-09,"temp",18.3,"p5",18.7
2017-06-12,"temp",18.5,"p5",18.9
2017-06-14,"temp",18.6,"p5",18.9
2017-06-16,"temp",18.6,"p5",18.9
2017-06-19,"temp",18.9,"p5",19.2
2017-06-21,"temp",19.3,"p5",19.6
2017-06-23,"temp",19.1,"p5",19.5
2017-06-26,"temp",19.2,"p5",19.5
2017-06-28,"temp",19,"p5",19.3
2017-06-30,"temp",19.4,"p5",19.7
2017-07-03,"temp",19.3,"p5",19.6
2017-07-05,"temp",19.1,"p5",19.4
2017-07-07,"temp",18.9,"p5",19.1
2017-07-10,"temp",19,"p5",19.3
2017-07-12,"temp",19.5,"p5",19.7
2017-07-14,"temp",19.3,"p5",19.6
2017-07-18,"temp",19.4,"p5",19.8
2017-07-21,"temp",20.2,"p5",20.5
2017-07-24,"temp",20.1,"p5",20.5
2017-07-26,"temp",20.7,"p5",21
2017-07-28,"temp",20.2,"p5",20.5
2017-07-30,"temp",20,"p5",20
2017-08-02,"temp",21,"p5",21.2
2017-08-07,"temp",20.9,"p5",21.1
2017-08-09,"temp",21.3,"p5",21.6
2017-08-14,"temp",20.7,"p5",21
2017-08-16,"temp",20.6,"p5",20.8
2017-08-18,"temp",21.8,"p5",22
2017-08-21,"temp",20,"p5",20
2017-08-23,"temp",20,"p5",20
2017-08-25,"temp",19.6,"p5",19.6
2017-08-28,"temp",21,"p5",21.3
2017-08-30,"temp",20,"p5",20
2017-09-01,"temp",20.5,"p5",20.5
2017-09-04,"temp",21.4,"p5",21.6
2017-09-06,"temp",21.5,"p5",21.8
2016-04-13,"ph",8.1,"p5",8.18
2016-04-14,"ph",7.94,"p5",7.95
2016-04-15,"ph",7.91,"p5",7.79
2016-04-18,"ph",7.8,"p5",7.73
2016-04-19,"ph",7.85,"p5",7.87
2016-04-20,"ph",7.98,"p5",8.04
2016-04-21,"ph",7.74,"p5",7.72
2016-04-22,"ph",7.68,"p5",7.63
2016-04-25,"ph",7.7,"p5",7.68
2016-04-26,"ph",7.75,"p5",7.76
2016-04-27,"ph",7.65,"p5",7.56
2016-04-28,"ph",7.58,"p5",7.42
2016-04-29,"ph",7.56,"p5",7.31
2016-05-02,"ph",7.58,"p5",7.38
2016-05-04,"ph",7.82,"p5",7.66
2016-05-05,"ph",7.92,"p5",7.72
2016-05-06,"ph",7.47,"p5",7.5
2016-05-09,"ph",7.51,"p5",7.55
2016-05-10,"ph",7.66,"p5",7.52
2016-05-11,"ph",7.57,"p5",7.44
2016-05-12,"ph",7.33,"p5",7.37
2016-05-13,"ph",7.35,"p5",7.36
2016-05-16,"ph",7.75,"p5",7.68
2016-05-17,"ph",7.62,"p5",7.59
2016-05-18,"ph",7.58,"p5",7.52
2016-05-19,"ph",7.58,"p5",7.5
2016-05-23,"ph",7.58,"p5",7.5
2016-05-24,"ph",7.4,"p5",7.44
2016-05-25,"ph",7.33,"p5",7.34
2016-05-27,"ph",7.4,"p5",7.22
2016-05-30,"ph",7.37,"p5",7.28
2016-05-31,"ph",7.29,"p5",7.3
2016-06-01,"ph",7.24,"p5",7.08
2016-06-02,"ph",7.4,"p5",7.31
2016-06-03,"ph",7.4,"p5",7.29
2016-06-07,"ph",7.41,"p5",7.41
2016-06-08,"ph",7.52,"p5",7.45
2016-06-09,"ph",7.41,"p5",7.42
2016-06-10,"ph",7.48,"p5",7.26
2016-06-13,"ph",7.48,"p5",7.33
2016-06-14,"ph",7.26,"p5",7.21
2016-06-15,"ph",7.45,"p5",7.41
2016-06-16,"ph",7.23,"p5",7.22
2016-06-17,"ph",7.2,"p5",7.24
2016-06-20,"ph",6.55,"p5",6.53
2016-06-21,"ph",7.18,"p5",6.76
2016-07-01,"ph",7.02,"p5",6.44
2016-07-11,"ph",7.3,"p5",7.12
2016-07-20,"ph",6.31,"p5",5.64
2016-08-09,"ph",5.7,"p5",5.4
2016-08-30,"ph",5.2,"p5",4.84
2016-08-31,"ph",6.15,"p5",5.72
2016-09-01,"ph",6,"p5",5.5
2016-09-02,"ph",6.42,"p5",6.23
2016-09-16,"ph",5.77,"p5",5.62
2016-09-19,"ph",5.54,"p5",5.22
2016-09-20,"ph",5.88,"p5",6.57
2016-09-22,"ph",5.66,"p5",5.39
2016-09-23,"ph",5.52,"p5",5.61
